DEEPTaxaID,finalID,SUPERPHYLUM,PHYLUM,SUBPHYLUM,INFRAPHYLUM,SUPERCLASS,CLASS,SUBCLASS,INFRACLASS,SUPERORDER,ORDER,SUBORDER,INFRAORDER,SUPERFAMILY,FAMILY,SUBFAMILY,TRIBE,SUBTRIBE,GENUS,SPECIES,Synonym,FFG
721,Nais communis,,Annelida,,,,Oligochaeta,,,,Tubificida,,,,Naididae,,,,Nais,communis,,C-G
722,Nais pardalis,,Annelida,,,,Oligochaeta,,,,Tubificida,,,,Naididae,,,,Nais,pardalis,,C-G
723,Nais variabilis,,Annelida,,,,Oligochaeta,,,,Tubificida,,,,Naididae,,,,Nais,variabilis,,C-G
724,Ophidonais serpentina,,Annelida,,,,Clitellata,,,,Haplotaxida,,,,Naididae,,,,Ophidonais,serpentina,,C-G
725,Pristina osborni,,Annelida,,,,Clitellata,,,,Haplotaxida,,,,Naididae,,,,Pristina,osborni,,C-G
726,Pristinella osborni,,Annelida,,,,Clitellata,,,,Haplotaxida,,,,Naididae,,,,Pristinella,osborni,,C-G
727,Stylaria lacustris,,Annelida,,,,Oligochaeta,,,,Tubificida,,,,Naididae,,,,Stylaria,lacustris,,C-G
728,Vejdovskyella,,Annelida,,,,Oligochaeta,,,,Tubificida,,,,Naididae,,,,Vejdovskyella,,,C-G
729,Tubificidae,,Annelida,,,,Oligochaeta,,,,Tubificida,,,,Tubificidae,,,,,,,C-G
730,Aulodrilus limnobius,,Annelida,,,,Clitellata,,,,Haplotaxida,,,,Tubificidae,,,,Aulodrilus,limnobius,,C-G
731,Aulodrilus pigueti,,Annelida,,,,Clitellata,,,,Haplotaxida,,,,Tubificidae,,,,Aulodrilus,pigueti,,C-G
732,Aulodrilus pluriseta,,Annelida,,,,Clitellata,,,,Haplotaxida,,,,Tubificidae,,,,Aulodrilus,pluriseta,,C-G
733,Branchiura sowerbyi,,Annelida,,,,Clitellata,,,,Haplotaxida,,,,Tubificidae,,,,Branchiura,sowerbyi,,C-G
734,Limnodrilus,,Annelida,,,,Clitellata,,,,Haplotaxida,,,,Tubificidae,,,,Limnodrilus,,,C-G
735,Limnodrilus hoffmeisteri,,Annelida,,,,Clitellata,,,,Haplotaxida,,,,Tubificidae,,,,Limnodrilus,hoffmeisteri,,C-G
736,Quistradrilus multisetosus,,Annelida,,,,Clitellata,,,,Haplotaxida,,,,Tubificidae,,,,Quistradrilus,multisetosus,,C-G
737,Erpobdella,,Annelida,,,,Clitellata,,,,Arynchobdellida,,,,Erpobdellidae,,,,Erpobdella,,,PRD
738,Erpobdellidae,,Annelida,,,,Clitellata,,,,Arynchobdellida,,,,Erpobdellidae,,,,,,,PRD
739,Limonia,,Arthropoda,,,,Insecta,,,,Diptera,,,,Tipulidae,,,,Limonia,,,SHR
740,Dicranota,,Arthropoda,,,,Insecta,,,,Diptera,,,,Tipulidae,,,,Dicranota,,,PRD
741,Pedicia,,Arthropoda,,,,Insecta,,,,Diptera,,,,Tipulidae,,,,Pedicia,,,PRD
742,Tipula,,Arthropoda,,,,Insecta,,,,Diptera,,,,Tipulidae,,,,Tipula,,,SHR
743,Lepidoptera,,Arthropoda,,,,Insecta,,,,Lepidoptera,,,,,,,,,,,SHR
744,Noctuidae,,Arthropoda,,,,Insecta,,,,Lepidoptera,,,,Noctuidae,,,,,,,SHR
745,Crambidae,,Arthropoda,,,,Insecta,,,,Lepidoptera,,,,Crambidae,,,,,,Pyralidae,SHR
746,Paraponyx,,Arthropoda,,,,Insecta,,,,Lepidoptera,,,,Pyralidae,,,,Paraponyx,,,SHR
747,Petrophila,,Arthropoda,,,,Insecta,,,,Lepidoptera,,,,Pyralidae,,,,Petrophila,,,SCR
748,Corydalidae,,Arthropoda,,,,Insecta,,,,Megaloptera,,,,Corydalidae,,,,,,,PRD
749,Corydalus cornutus,,Arthropoda,,,,Insecta,,,,Megaloptera,,,,Corydalidae,,,,Corydalus,cornutus,,PRD
750,Nigronia serricornis,,Arthropoda,,,,Insecta,,,,Megaloptera,,,,Corydalidae,,,,Nigronia,serricornis,,PRD
751,Sisyridae,,Arthropoda,,,,Insecta,,,,Neuroptera,,,,Sisyridae,,,,,,,PRD
752,Climacia,,Arthropoda,,,,Insecta,,,,Neuroptera,,,,Sisyridae,,,,Climacia,,,PRD
753,Sialidae,,Arthropoda,,,,Insecta,,,,Megaloptera,,,,Sialidae,,,,,,,PRD
754,Sialis,,Arthropoda,,,,Insecta,,,,Megaloptera,,,,Sialidae,,,,Sialis,,,PRD
755,Trichoptera,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,,,,,,,,?
756,Brachycentridae,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Brachycentridae,,,,,,,C-F
757,Brachycentrus,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Brachycentridae,,,,Brachycentrus,,,C-F
758,Brachycentrus numerosus,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Brachycentridae,,,,Brachycentrus,numerosus,,C-F
759,Micrasema,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Brachycentridae,,,,Micrasema,,,SHR
760,Glossosomatidae,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Glossosomatidae,,,,,,,SCR
761,Agapetus,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Glossosomatidae,,,,Agapetus,,,SCR
762,Glossosoma,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Glossosomatidae,,,,Glossosoma,,,SCR
763,Helicopsyche borealis,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Helicopsychidae,,,,Helicopsyche,borealis,,SCR
764,Hydropsychidae,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,,,,C-F
765,Ceratopsyche alhedra,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Ceratopsyche,alhedra,,C-F
766,Ceratopsyche bronta,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Ceratopsyche,bronta,"Ceratopsyche bifida group, Hydropsyche bronta",C-F
768,Ceratopsyche slossonae,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Ceratopsyche,slossonae,"Symphitopsyche slossonae, Hydropsyche slossonae",C-F
769,Ceratopsyche sparna,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Ceratopsyche,sparna,"Symphitopsyche sparna, Hydropsyche sparna",C-F
770,Cheumatopsyche,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Cheumatopsyche,,,C-F
771,Diplectrona,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Diplectrona,,,C-F
772,Diplectrona modesta,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Diplectrona,modesta,,C-F
773,Hydropsyche,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Hydropsyche,,,C-F
774,Hydropsyche betteni,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Hydropsyche,betteni,,C-F
775,Amnicola limosus,,Mollusca,,,,Gastropoda,,,,Neotaenioglossa,,,,Hydrobiidae,,,,Amnicola,limosus,,SCR
776,Hydrobiidae,,Mollusca,,,,Gastropoda,,,,Neotaenioglossa,,,,Hydrobiidae,,,,,,,SCR
777,Erpobdella punctata punctata,,Annelida,,,,Clitellata,,,,Arynchobdellida,,,,Erpobdellidae,,,,Erpobdella,punctata,,PRD
778,Nephelopsis obscura,,Annelida,,,,Clitellata,,,,Arhynchobdellida,,,,Erpobdellidae,,,,Nephelopsis,obscura,,PRD
779,Glossiphoniidae,,Annelida,,,,Hirudinea,,,,Rhynchobdellida,,,,Glossiphoniidae,,,,,,,PRD
780,Glossiphonia complanata,,Annelida,,,,Hirudinea,,,,Rhynchobdellida,,,,Glossiphoniidae,,,,Glossiphonia,complanata,,PRD
781,Helobdella stagnalis,,Annelida,,,,Clitellata,,,,Rhynchobdellida,,,,Glossiphoniidae,,,,Helobdella,stagnalis,,PRD
782,Lumbriculidae,,Annelida,,,,Clitellata,,,,Lumbriculida,,,,Lumbriculidae,,,,,,,C-G
783,Eclipidrilus,,Annelida,,,,Clitellata,,,,Lumbriculida,,,,Lumbriculidae,,,,Eclipidrilus,,,C-G
784,Lumbriculus,,Annelida,,,,Clitellata,,,,Lumbriculida,,,,Lumbriculidae,,,,Lumbriculus,,,C-G
785,Hydropsyche scalaris,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Hydropsyche,scalaris,,C-F
786,Macrostemum,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Macrostemum,,"Macronema, Macrostema",C-F
787,Macrostemum carolina,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydropsychidae,,,,Macrostemum,carolina,"Macronema carolina, Macrostema carolina",C-F
788,Hydroptilidae,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydroptilidae,,,,,,,SCR
789,Agraylea,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydroptilidae,,,,Agraylea,,,SCR
790,Hydroptila,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydroptilidae,,,,Hydroptila,,,SCR
791,Leucotrichia pictipes,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydroptilidae,,,,Leucotrichia,pictipes,,SCR
792,Mayatrichia ,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydroptilidae,,,,Mayatrichia,,,SCR
793,Ochrotrichia,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydroptilidae,,,,Ochrotrichia,,,C-G
794,Orthotrichia,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydroptilidae,,,,Orthotrichia,,,SHR
795,Oxyethira,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Hydroptilidae,,,,Oxyethira,,,C-G
796,Lepidostomatidae,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Lepidostomatidae,,,,,,,SHR
797,Lepidostoma,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Lepidostomatidae,,,,Lepidostoma,,,SHR
798,Leptoceridae,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Leptoceridae,,,,,,,?
799,Ceraclea,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Leptoceridae,,,,Ceraclea,,,C-G
800,Leptocerus americanus,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Leptoceridae,,,,Leptocerus,americanus,,SHR
801,Mystacides,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Leptoceridae,,,,Mystacides,,,C-G
802,Nectopsyche,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Leptoceridae,,,,Nectopsyche,,,SCR
803,Oecetis,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Leptoceridae,,,,Oecetis,,,PRD
804,Oecetis persimilis,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Leptoceridae,,,,Oecetis,persimilis,,PRD
805,Setodes,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Leptoceridae,,,,Setodes,,,C-G
806,Triaenodes,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Leptoceridae,,,,Triaenodes,,,SHR
807,Limnephilidae,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Limnephilidae,,,,,,,SHR
808,Goeridae,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Goeridae,,,,,,,SCR
809,Apatania,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Apataniidae,,,,Apatania,,,SCR
810,Goera,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Goeridae,,,,Goera,,,SCR
811,Ironoquia,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Limnephilidae,,,,Ironoquia,,,SHR
812,Limnephilus,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Limnephilidae,,,,Limnephilus,,,SHR
813,Neophylax,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Uenoidae,,,,Neophylax,,,SCR
814,Psychoglypha,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Limnephilidae,,,,Psychoglypha,,,C-G
815,Pycnopsyche,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Limnephilidae,,,,Pycnopsyche,,,SHR
816,Molanna,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Molannidae,,,,Molanna,,,SCR
817,Molannidae,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Molannidae,,,,,,,SCR
818,Valvata,,Mollusca,,,,Gastropoda,,,,Heterostropha,,,,Valvatidae,,,,Valvata,,,SCR
819,Prostoma,,Nemertea,,,,Enopla,,,,Hoplonemertea,,,,Tetrastemmatidae,,,,Prostoma,,,PRD
820,Prostoma graecense,,Nemertea,,,,Enopla,,,,Hoplonemertea,,,,Tetrastemmatidae,,,,Prostoma,graecense,Prostoma rubrum,PRD
821,Turbellaria,,Platyhelminthes,,,,Turbellaria,,,,,,,,,,,,,,,PRD
822,Odontoceridae,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Odontoceridae,,,,,,,SCR
823,Psilotreta,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Odontoceridae,,,,Psilotreta,,,SCR
824,Philopotamidae,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Philopotamidae,,,,,,,C-F
825,Chimarra,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Philopotamidae,,,,Chimarra,,,C-F
826,Chimarra aterrima,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Philopotamidae,,,,Chimarra,aterrima,,C-F
827,Chimarra obscura,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Philopotamidae,,,,Chimarra,obscura,,C-F
828,Chimarra socia,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Philopotamidae,,,,Chimarra,socia,,C-F
829,Dolophilodes,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Philopotamidae,,,,Dolophilodes,,,C-F
830,Wormaldia,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Philopotamidae,,,,Wormaldia,,,C-F
831,Phryganeidae,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Phryganeidae,,,,,,,SHR
832,Agrypnia,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Phryganeidae,,,,Agrypnia,,,SHR
833,Ptilostomis,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Phryganeidae,,,,Ptilostomis,,,SHR
834,Polycentropodidae,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Polycentropodidae,,,,,,,PRD
835,Cyrnellus fraternus,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Polycentropodidae,,,,Cyrnellus,fraternus,,C-F
836,Neureclipsis,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Polycentropodidae,,,,Neureclipsis,,,C-F
837,Nyctiophylax,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Polycentropodidae,,,,Nyctiophylax,,Paranyctiophylax,PRD
838,Polycentropus,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Polycentropodidae,,,,Polycentropus,,,PRD
839,Psychomyiidae,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Psychomyiidae,,,,,,,C-G
840,Cernotina,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Polycentropodidae,,,,Cernotina,,,PRD
841,Lype,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Psychomyiidae,,,,Lype,,,SCR
842,Lype diversa,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Psychomyiidae,,,,Lype,diversa,,SCR
843,Phylocentropus,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Dipseudopsidae,,,,Phylocentropus,,,C-F
844,Psychomyia,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Psychomyiidae,,,,Psychomyia,,,C-G
845,Culoptila,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Glossosomatidae,,,,Culoptila,,,SCR
846,Protoptila,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Glossosomatidae,,,,Protoptila,,,SCR
847,Rhyacophila,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Rhyacophilidae,,,,Rhyacophila,,,PRD
848,Rhyacophilidae,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Rhyacophilidae,,,,,,,PRD
849,Rhyacophila angelita,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Rhyacophilidae,,,,Rhyacophila,angelita,,PRD
850,Rhyacophila carolina,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Rhyacophilidae,,,,Rhyacophila,carolina,Rhycophila Type B,PRD
851,Rhyacophila fuscula,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Rhyacophilidae,,,,Rhyacophila,fuscula,"Rhycophila Type A, Rhyacophila Type B",PRD
852,Agarodes,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Sericostomatidae,,,,Agarodes,,,SHR
853,Belostoma,,Arthropoda,,,,Insecta,,,,Hemiptera,,,,Belostomatidae,,,,Belostoma,,,PRD
854,Lethocerus,,Arthropoda,,,,Insecta,,,,Hemiptera,,,,Belostomatidae,,,,Lethocerus,,,PRD
855,Corixidae,,Arthropoda,,,,Insecta,,,,Hemiptera,,,,Corixidae,,,,,,,PRD
856,Hesperocorixa,,Arthropoda,,,,Insecta,,,,Hemiptera,,,,Corixidae,,,,Hesperocorixa,,,PRD
857,Sigara,,Arthropoda,,,,Insecta,,,,Hemiptera,,,,Corixidae,,,,Sigara,,,PRD
858,Trichocorixa,,Arthropoda,,,,Insecta,,,,Hemiptera,,,,Corixidae,,,,Trichocorixa,,,PRD
859,Rheumatobates,,Arthropoda,,,,Insecta,,,,Hemiptera,,,,Gerridae,,,,Rheumatobates,,,PRD
860,Cura,,Platyhelminthes,,,,Turbellaria,,,,Tricladida,,,,Dugesiidae,,,,Cura,,,PRD
861,Cura foremanii,,Platyhelminthes,,,,Turbellaria,,,,Tricladida,,,,Dugesiidae,,,,Cura,foremanii,,PRD
862,Planariidae,,Platyhelminthes,,,,Turbellaria,,,,Tricladida,,,,Planariidae,,,,,,,PRD
863,Anchytarsus bicolor,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Ptilodactylidae,,,,Anchytarsus,bicolor,,SHR
864,Ptilodactylidae,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Ptilodactylidae,,,,,bicolor,,SHR
865,Brachycentrus lateralis,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Brachycentridae,,,,Brachycentrus,lateralis,,C-G
866,Cambarus bartonii,,Arthropoda,,,,Malacostraca,,,,Decapoda,,,,Cambaridae,,,,Cambarus,bartonii,,C-G
867,Campeloma decisum,,Mollusca,,,,Gastropoda,,,,Architaenioglossa,,,,Viviparidae,,,,Campeloma,decisum,,SHR
868,Diplocladius cultriger,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladiinae,,,Diplocladius,cultriger,,C-G
869,Drunella lata,,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Ephemerellidae,,,,Drunella,lata,Ephemerella lata,SCR
870,Drunella walkeri,,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Ephemerellidae,,,,Drunella,walkeri,Ephemerella walkeri,SCR
871,Ranatra,,Arthropoda,,,,Insecta,,,,Hemiptera,,,,Nepidae,,,,Ranatra,,,PRD
872,Notonecta,,Arthropoda,,,,Insecta,,,,Hemiptera,,,,Notonectidae,,,,Notonecta,,,PRD
873,Neoplea,,Arthropoda,,,,Insecta,,,,Hemiptera,,,,Pleidae,,,,Neoplea,,,PRD
874,Microvelia,,Arthropoda,,,,Insecta,,,,Hemiptera,,,,Veliidae,,,,Microvelia,,,PRD
875,Rhagovelia,,Arthropoda,,,,Insecta,,,,Hemiptera,,,,Veliidae,,,,Rhagovelia,,,PRD
876,Odonata,,Arthropoda,,,,Insecta,,,,Odonata,,,,,,,,,,,PRD
877,Aeshnidae,,Arthropoda,,,,Insecta,,,,Odonata,,,,Aeshnidae,,,,,,,PRD
878,Anax junius,,Arthropoda,,,,Insecta,,,,Odonata,,,,Aeshnidae,,,,Anax,junius,,PRD
879,Basiaeschna,,Arthropoda,,,,Insecta,,,,Odonata,,,,Aeshnidae,,,,Basiaeschna,,,PRD
880,Basiaeschna janata,,Arthropoda,,,,Insecta,,,,Odonata,,,,Aeshnidae,,,,Basiaeschna,janata,,PRD
881,Boyeria,,Arthropoda,,,,Insecta,,,,Odonata,,,,Aeshnidae,,,,Boyeria,,,PRD
882,Boyeria grafiana,,Arthropoda,,,,Insecta,,,,Odonata,,,,Aeshnidae,,,,Boyeria,grafiana,,PRD
883,Boyeria vinosa,,Arthropoda,,,,Insecta,,,,Odonata,,,,Aeshnidae,,,,Boyeria,vinosa,,PRD
884,Gomphidae,,Arthropoda,,,,Insecta,,,,Odonata,,,,Gomphidae,,,,,,,PRD
885,Dromogomphus,,Arthropoda,,,,Insecta,,,,Odonata,,,,Gomphidae,,,,Dromogomphus,,,PRD
886,Dromogomphus spinosus,,Arthropoda,,,,Insecta,,,,Odonata,,,,Gomphidae,,,,Dromogomphus,spinosus,,PRD
887,Hagenius brevistylus,,Arthropoda,,,,Insecta,,,,Odonata,,,,Gomphidae,,,,Hagenius,brevistylus,,PRD
888,Lanthus,,Arthropoda,,,,Insecta,,,,Odonata,,,,Gomphidae,,,,Lanthus,,,PRD
889,Ophiogomphus,,Arthropoda,,,,Insecta,,,,Odonata,,,,Gomphidae,,,,Ophiogomphus,,,PRD
890,Ophiogomphus mainensis,,Arthropoda,,,,Insecta,,,,Odonata,,,,Gomphidae,,,,Ophiogomphus,mainensis,,PRD
891,Cordulegaster,,Arthropoda,,,,Insecta,,,,Odonata,,,,Cordulegastridae,,,,Cordulegaster,,,PRD
892,Cordulegastridae,,Arthropoda,,,,Insecta,,,,Odonata,,,,Cordulegastridae,,,,,,,PRD
893,Cordulegaster maculata,,Arthropoda,,,,Insecta,,,,Odonata,,,,Cordulegastridae,,,,Cordulegaster,maculata,,PRD
894,Libellulidae,,Arthropoda,,,,Insecta,,,,Odonata,,,,Libellulidae,,,,,,,PRD
895,Leucorrhinia,,Arthropoda,,,,Insecta,,,,Odonata,,,,Libellulidae,,,,Leucorrhinia,,,PRD
896,Libellula,,Arthropoda,,,,Insecta,,,,Odonata,,,,Libellulidae,,,,Libellula,,,PRD
897,Macromia illinoiensis,,Arthropoda,,,,Insecta,,,,Odonata,,,,Macromiidae,,,,Macromia,illinoiensis,,PRD
898,Elimia,,Mollusca,,,,Gastropoda,,,,Neotaenioglossa,,,,Pleuroceridae,,,,Elimia,,Goniobasis,SCR
899,Elimia virginica,,Mollusca,,,,Gastropoda,,,,Neotaenioglossa,,,,Pleuroceridae,,,,Elimia,virginica,Goniobasis,SCR
900,Ephemerella dorothea,,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Ephemerellidae,,,,Ephemerella,dorothea,,C-G
901,Ephemerella invaria,,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Ephemerellidae,,,,Ephemerella,invaria,,C-G
902,Ephemerella needhami,,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Ephemerellidae,,,,Ephemerella,needhami,,C-G
903,Penelomax septentrionalis,,Arthropoda,,,,Insecta,,,,Ephemeroptera,,,,Ephemerellidae,,,,Penelomax,septentrionalis,,C-G
904,Ferrissia parallela,,Mollusca,,,,Gastropoda,,,,Basommatophora,,,,Ancylidae,,,,Ferrissia,parallela,,SCR
905,Gomphus spicatus,,Arthropoda,,,,Insecta,,,,Odonata,,,,Gomphidae,,,,Gomphus,spicatus,,PRD
906,Gyraulus circumstriatus,,Mollusca,,,,Gastropoda,,,,Basommatophora,,,,Planorbidae,,,,Gyraulus,circumstriatus,,SCR
907,Isoperla marlynia,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlodidae,,,,Isoperla,marlynia,,PRD
908,Isoperla similis,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlodidae,,,,Isoperla,similis,,PRD
909,Lanthus parvulus,,Arthropoda,,,,Insecta,,,,Odonata,,,,Gomphidae,,,,Lanthus,parvulus,,PRD
910,Nemotelus,,Arthropoda,,,,Insecta,,,,Diptera,,,,Stratiomyidae,,,,Nemotelus,,,C-G
911,Oemopteryx glacialis,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Taeniopterygidae,,,,Oemopteryx,glacialis,Brachyptera glacialis,SHR
912,Oligostomis,,Arthropoda,,,,Insecta,,,,Trichoptera,,,,Phryganeidae,,,,Oligostomis,,,SHR
913,Optioservus immunis,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Elmidae,,,,Optioservus,immunis,,SCR
914,Optioservus ovalis,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Elmidae,,,,Optioservus,ovalis,,SCR
915,Optioservus trivittatus,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Elmidae,,,,Optioservus,trivittatus,,SCR
916,Orconectes immunis,,Arthropoda,,,,Malacostraca,,,,Decapoda,,,,Cambaridae,,,,Orconectes,immunis,,C-G
917,Orconectes limosus,,Arthropoda,,,,Malacostraca,,,,Decapoda,,,,Cambaridae,,,,Orconectes,limosus,,C-G
918,Orconectes neglectus,,Arthropoda,,,,Malacostraca,,,,Decapoda,,,,Cambaridae,,,,Orconectes,neglectus,,C-G
919,Oulimnius latiusculus,,Arthropoda,,,,Insecta,,,,Coleoptera,,,,Elmidae,,,,Oulimnius,latiusculus,,C-G
920,Pagastia orthogonia,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Diamesinae,,,Pagastia,orthogonia,,C-G
921,Ferrissia fragilis,,Mollusca,,,,Gastropoda,,,,Basommatophora,,,,Ancylidae,,,,Ferrissia,fragilis,,SCR
922,Fossaria parva,,Mollusca,,,,Gastropoda,,,,Basommatophora,,,,Lymnaeidae,,,,Fossaria,parva,,C-G
923,Physa gyrina,,Mollusca,,,,Gastropoda,,,,Basommatophora,,,,Physidae,,,,Physa,gyrina,Physella,C-G
924,Cipangopaludina chinensis,,Mollusca,,,,Gastropoda,,,,Architaenioglossa,,,,Viviparidae,,,,Cipangopaludina,chinensis,,SCR
925,Rhyncholimnochares,,Acari,,,,Arachnida,,,,Trombidiformes,,,,Limnocharidae,,,,Rhyncholimnochares,,,PRD
926,Testudacarus,,Arthropoda,,,,Arachnida,,,,Trombidiformes,,,,Torrenticolidae,,,,Testudacarus,,,PRD
927,Brachycera,,Arthropoda,,,,Insecta,,,,Diptera,,,,,,,,,,,?
928,Neoplasta,,Arthropoda,,,,Insecta,,,,Diptera,,,,Empididae,,,,Neoplasta,,,PRD
929,Allognosta,,Arthropoda,,,,Insecta,,,,Diptera,,,,Stratiomyidae,,,,Allognosta,,,C-G
930,Tvetenia paucunca,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Orthocladiinae,,,Tvetenia,paucunca,,C-G
931,Pentaneurini,,Arthropoda,,,,Insecta,,,,Diptera,,,,Chironomidae,Tanypodinae,Pentaneurini,,,,,PRD
932,Ectemnia,,Arthropoda,,,,Insecta,,,,Diptera,,,,Simuliidae,,,,Ectemnia,,,C-F
933,Amphinemura wui,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Nemouridae,,,,Amphinemura,wui,Nemoura wui,SHR
934,Perlodini,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlodidae,Perlodinae,Perlodini,,,,,PRD
935,Malirekus hastatus,,Arthropoda,,,,Insecta,,,,Plecoptera,,,,Perlodidae,,,,Malirekus,hastatus,,PRD
